Data from FLMT021711__23__16-32-47-106.txt Node

Date: Tue Nov 05 16:32:47 CET 2024
User: Etudiants TP
Spectrometer: FLMT02171
Trigger mode: 0
Integration Time (sec): 1,000000E-1
Scans to average: 5
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 15
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
194,658	-45,35
194,923	-44,13
195,188	-38,71
195,453	-39,08
195,717	-34,5
195,982	-33,52
196,247	-32,88
196,512	-36,14
196,777	-34,97
197,042	-34,35
197,307	-33,84
197,572	-30,7
197,837	-31,06
198,101	-29,12
198,366	-27,45
198,631	-26,77
198,896	-23,1
199,161	-18,24
199,425	-13,27
199,69	-5,72
199,955	-6,45
200,22	-9,66
200,484	-10,6
200,749	-10,02
201,014	-9,55
201,278	-9,68
201,543	-9,66
201,807	-10,33
202,072	-10,14
202,337	-11,01
202,601	-10,53
202,866	-14,58
203,13	-12,43
203,395	-14,73
203,659	-13,89
203,924	-15,53
204,189	-14,44
204,453	-12,65
204,717	-9,56
204,982	-8,63
205,246	-7,07
205,511	-6,62
205,775	-7,13
206,04	-3,4
206,304	-3,11
206,568	-1,02
206,833	-0,56
207,097	0,49
207,361	1,95
207,626	4,54
207,89	5,93
208,154	6,94
208,419	8,17
208,683	8,84
208,947	11,2
209,211	11,06
209,476	10,94
209,74	11,95
210,004	12,22
210,268	13,47
210,532	16,32
210,796	17,16
211,061	18,88
211,325	18,49
211,589	17,32
211,853	17,36
212,117	18,06
212,381	17,76
212,645	18,39
212,909	17,02
213,173	14,8
213,437	15,38
213,701	16,33
213,965	16,3
214,229	13,2
214,493	12,73
214,757	10,76
215,021	10,15
215,285	13,78
215,549	14,01
215,813	10,63
216,077	8,7
216,34	10,36
216,604	10,38
216,868	11,58
217,132	11,38
217,396	10,95
217,659	11,06
217,923	8,49
218,187	7,14
218,451	5,9
218,714	5,05
218,978	5
219,242	6,56
219,505	7,28
219,769	9,22
220,033	8,96
220,296	8,65
220,56	8,58
220,824	5,14
221,087	6,87
221,351	6,28
221,614	5,82
221,878	6,3
222,142	4,05
222,405	4,35
222,669	6,29
222,932	4,1
223,196	3,99
223,459	1
223,722	2,29
223,986	3,43
224,249	2,92
224,513	2,87
224,776	2,95
225,04	1,85
225,303	2,09
225,566	1,87
225,83	3,64
226,093	4,72
226,356	4,24
226,62	3,89
226,883	4,18
227,146	4,42
227,409	4,69
227,673	2,83
227,936	0,96
228,199	1,99
228,462	0,65
228,725	-0,34
228,989	1,35
229,252	1,79
229,515	6,99
229,778	5,27
230,041	4,8
230,304	4,41
230,567	4,75
230,83	2,3
231,093	4,33
231,356	4,28
231,619	9,63
231,882	8,71
232,145	10,25
232,408	8,71
232,671	7,67
232,934	7,4
233,197	6,54
233,46	4,79
233,723	5,59
233,986	3,17
234,249	1,96
234,512	3,95
234,775	7,25
235,037	6,64
235,3	6,95
235,563	6,69
235,826	6,34
236,089	8,83
236,351	8,19
236,614	10,74
236,877	11,35
237,14	12,61
237,402	11,99
237,665	6,57
237,928	6,61
238,19	4,49
238,453	6,56
238,716	5,66
238,978	6,99
239,241	5,22
239,503	6,13
239,766	1,72
240,029	0,05
240,291	1,6
240,554	1,98
240,816	1,22
241,079	1,82
241,341	0,86
241,604	1,26
241,866	-0,07
242,129	1,28
242,391	2,82
242,653	1,73
242,916	1,43
243,178	0,71
243,441	0
243,703	-1,49
243,965	-1,03
244,228	-1,32
244,49	-0,59
244,752	-0,46
245,015	1,1
245,277	1,9
245,539	1,79
245,801	3,27
246,064	3,47
246,326	4,99
246,588	5,23
246,85	7,36
247,112	8,25
247,374	9,95
247,637	11,73
247,899	10,99
248,161	11,22
248,423	8,45
248,685	9,36
248,947	8,96
249,209	8,66
249,471	10,27
249,733	10,12
249,995	9,22
250,257	8,65
250,519	8,98
250,781	12,56
251,043	9,32
251,305	9,83
251,567	12,4
251,829	14,47
252,091	12,71
252,353	9,74
252,615	9,11
252,876	7,97
253,138	6,8
253,4	3,25
253,662	3,94
253,924	5,65
254,185	6,5
254,447	5,3
254,709	4,8
254,971	4,64
255,232	4,72
255,494	3,8
255,756	2,54
256,017	3,08
256,279	3,98
256,541	3
256,802	3,62
257,064	3,72
257,326	3,6
257,587	4,54
257,849	6,16
258,11	9,79
258,372	9,39
258,633	9,11
258,895	7,29
259,156	6,63
259,418	7,06
259,679	3,87
259,941	1,57
260,202	3,6
260,464	6,28
260,725	5,57
260,987	4,49
261,248	3,73
261,509	4,32
261,771	1,82
262,032	3,76
262,293	2,75
262,555	2,72
262,816	1,91
263,077	1,28
263,338	-1,1
263,6	-0,44
263,861	-1,66
264,122	-1,3
264,383	0,28
264,645	1,69
264,906	0,57
265,167	1,42
265,428	0,25
265,689	0,1
265,95	-1,76
266,211	-2,77
266,473	-1,96
266,734	-4,58
266,995	-6,71
267,256	-4,68
267,517	-3,3
267,778	-1,33
268,039	0,08
268,3	-0,64
268,561	-2,59
268,822	0,14
269,083	-1,91
269,344	-2,67
